C38155|recurrent-disease
C5419|gliofibroma
C7049|adult-astrocytic-tumor
C115327,C8274|pineal-gland-astrocytoma
C8289|adult-infiltrating-astrocytic-tumor
C129327|anaplastic-pleomorphic-xanthoastrocytoma
C92550|glioneuronal-tumor-with-neuropil-like-islands
C5408|intradural-extramedullary-cauda-equina-astrocytoma
C40315|pilomyxoid-astrocytoma
C4323|pleomorphic-xanthoastrocytoma
C60780|brain-astrocytoma
C5128|diencephalic-astrocytoma
C40130|fallopian-tube-germ-cell-tumor
C40131|fallopian-tube-teratoma
C128112|vaginal-germ-cell-tumor
C128113|vaginal-teratoma
C6379|vaginal-yolk-sac-tumor
C128294|vulvar-germ-cell-tumor
C128295|vulvar-yolk-sac-tumor
C6449|benign-germ-cell-tumor
C4516|benign-ovarian-germ-cell-tumor
C6751|benign-extragonadal-germ-cell-tumor
C6445|mediastinal-benign-germ-cell-tumor
C5357|benign-cardiac-germ-cell-tumor
C27241|adult-yolk-sac-tumor
C5790|adult-central-nervous-system-embryonal-carcinoma
C5792|adult-central-nervous-system-germinoma
C27402|adult-central-nervous-system-mixed-germ-cell-tumor
C114778|adult-intracranial-germ-cell-tumor
C5794|adult-central-nervous-system-teratoma
C27401|adult-central-nervous-system-immature-teratoma
C27400|adult-central-nervous-system-mature-teratoma
C9012|adult-cystic-teratoma
C8591|testicular-germ-cell-tumor
C115211|familial-testicular-germ-cell-tumor
C9369|recurrent-testicular-cancer
C7326|testicular-intratubular-germ-cell-neoplasia-with-extratubular-extension
C40962|testicular-polyembryoma
C6347|testicular-mixed-germ-cell-tumor
C6351|testicular-mixed-embryonal-carcinoma-and-teratoma
C8912|stage-i-testicular-mixed-germ-cell-tumor
C8911|stage-ii-testicular-mixed-germ-cell-tumor
C8913|stage-iii-testicular-mixed-germ-cell-tumor
C6348|testicular-mixed-choriocarcinoma-and-embryonal-carcinoma
C9173|testicular-mixed-choriocarcinoma-and-seminoma
C6349|testicular-mixed-choriocarcinoma-and-teratoma
C67548|testicular-mixed-choriocarcinoma-and-yolk-sac-tumor
C6350|testicular-mixed-embryonal-carcinoma-and-seminoma
C6352|testicular-mixed-embryonal-carcinoma-and-teratoma-with-seminoma
C8001|testicular-mixed-embryonal-carcinoma-and-yolk-sac-tumor
C9172|testicular-mixed-embryonal-carcinoma-and-yolk-sac-tumor-with-seminoma
C8002|testicular-mixed-yolk-sac-tumor-and-teratoma
C8003|testicular-mixed-yolk-sac-tumor-and-teratoma-with-seminoma
C5027|malignant-testicular-non-seminomatous-germ-cell-tumor
C35711|testicular-teratoma-with-somatic-type-malignancy
C6341|testicular-embryonal-carcinoma
C7325|stage-0-testicular-embryonal-carcinoma
C8908|stage-i-testicular-embryonal-carcinoma
C8909|stage-ii-testicular-embryonal-carcinoma
C8910|stage-iii-testicular-embryonal-carcinoma
C8000|testicular-yolk-sac-tumor
C8920|stage-i-testicular-yolk-sac-tumor
C8921|stage-ii-testicular-yolk-sac-tumor
C8922|stage-iii-testicular-yolk-sac-tumor
C39927|testicular-yolk-sac-tumor-endodermal-sinus-pattern
C39932|testicular-yolk-sac-tumor-enteric-pattern
C39926|testicular-yolk-sac-tumor-glandular-alveolar-pattern
C39931|testicular-yolk-sac-tumor-hepatoid-pattern
C39924|testicular-yolk-sac-tumor-macrocystic-pattern
C39923|testicular-yolk-sac-tumor-microcystic-pattern
C39929|testicular-yolk-sac-tumor-myxomatous-pattern
C39928|testicular-yolk-sac-tumor-papillary-pattern
C39930|testicular-yolk-sac-tumor-polyvesicular-vitelline-pattern
C39925|testicular-yolk-sac-tumor-solid-pattern
C27785|stage-i-testicular-non-seminomatous-germ-cell-tumor
C8914|stage-i-immature-testicular-teratoma
C27786|stage-ii-testicular-non-seminomatous-germ-cell-tumor
C8915|stage-ii-immature-testicular-teratoma
C27787|stage-iii-testicular-non-seminomatous-germ-cell-tumor
C8916|stage-iii-immature-testicular-teratoma
C7328|testicular-seminoma
C7329|stage-0-testicular-seminoma
C8917|stage-i-testicular-seminoma
C8918|stage-ii-testicular-seminoma
C8919|stage-iii-testicular-seminoma
C39920|testicular-seminoma-with-high-mitotic-index
C39919|testicular-seminoma-with-syncytiotrophoblastic-cells
C40957|testicular-seminoma-cribriform-variant
C40958|testicular-seminoma-pseudoglandular-variant
C40959|testicular-seminoma-tubular-variant
C61383|testicular-typical-seminoma
C39921|testicular-spermatocytic-seminoma
C39922|testicular-spermatocytic-seminoma-with-sarcoma
C9313|testicular-non-seminomatous-germ-cell-tumor
C3877|testicular-teratoma
C39936|monodermal-testicular-teratoma
C36092|testicular-dermoid-cyst
C6355|mature-testicular-teratoma
C6353|immature-testicular-teratoma
C39915|testicular-pure-germ-cell-tumor
C2996|dysgerminoma
C8106|ovarian-dysgerminoma
C8723|stage-i-ovarian-dysgerminoma
C8724|stage-ii-ovarian-dysgerminoma
C8726|stage-iii-ovarian-dysgerminoma
C8727|stage-iv-ovarian-dysgerminoma
C9309|seminoma
C7327|extragonadal-seminoma
C6812|mediastinal-seminoma
C3753|germinoma
C5430|intracranial-germinoma
C6284|brain-germinoma
C8712|pineal-region-germinoma
C4925|malignant-germ-cell-tumor
C66776|gonadal-polyembryoma
C39990|ovarian-polyembryoma
C8739|stage-i-ovarian-polyembryoma
C8740|stage-ii-ovarian-polyembryoma
C8741|stage-iii-ovarian-polyembryoma
C8742|stage-iv-ovarian-polyembryoma
C3752|embryonal-carcinoma
C8880|extragonadal-embryonal-carcinoma
C7010|central-nervous-system-embryonal-carcinoma
C6441|mediastinal-embryonal-carcinoma
C8108|ovarian-embryonal-carcinoma
C8734|stage-i-ovarian-embryonal-carcinoma
C8725|stage-ii-ovarian-embryonal-carcinoma
C8728|stage-iii-ovarian-embryonal-carcinoma
C8729|stage-iv-ovarian-embryonal-carcinoma
C4290|mixed-germ-cell-tumor
C9010|mixed-teratoma-and-seminoma
C6444|mediastinal-mixed-non-seminomatous-germ-cell-tumor
C6442|mediastinal-mixed-embryonal-carcinoma-and-teratoma
C8114|ovarian-mixed-germ-cell-tumor
C3756|mixed-embryonal-carcinoma-and-teratoma
C66777|choriocarcinoma-combined-with-other-germ-cell-elements
C3011|yolk-sac-tumor
C128055|cervical-yolk-sac-tumor
C6443|mediastinal-yolk-sac-tumor
C6752|pineal-region-yolk-sac-tumor
C96851|liver-yolk-sac-tumor
C8107|ovarian-yolk-sac-tumor
C39988|ovarian-yolk-sac-tumor-glandular-pattern
C39989|ovarian-yolk-sac-tumor-hepatoid-pattern
C39987|ovarian-yolk-sac-tumor-polyvesicular-vitelline-pattern
C8735|stage-i-ovarian-yolk-sac-tumor
C8736|stage-ii-ovarian-yolk-sac-tumor
C8737|stage-iii-ovarian-yolk-sac-tumor
C8738|stage-iv-ovarian-yolk-sac-tumor
C4291|malignant-struma-ovarii
C8111|immature-ovarian-teratoma
C8083|stage-i-ovarian-germ-cell-tumor
C8743|stage-i-ovarian-teratoma
C6291|stage-ia-ovarian-germ-cell-tumor
C6292|stage-ib-ovarian-germ-cell-tumor
C6293|stage-ic-ovarian-germ-cell-tumor
C8084|stage-ii-ovarian-germ-cell-tumor
C8744|stage-ii-ovarian-teratoma
C6296|stage-iia-ovarian-germ-cell-tumor
C6295|stage-iib-ovarian-germ-cell-tumor
C6294|stage-iic-ovarian-germ-cell-tumor
C8085|stage-iii-ovarian-germ-cell-tumor
C8745|stage-iii-ovarian-teratoma
C6297|stage-iiia-ovarian-germ-cell-tumor
C6298|stage-iiib-ovarian-germ-cell-tumor
C6299|stage-iiic-ovarian-germ-cell-tumor
C8086|stage-iv-ovarian-germ-cell-tumor
C8746|stage-iv-ovarian-teratoma
C39986|ovarian-primitive-germ-cell-tumor
C102870|ovarian-non-dysgerminomatous-germ-cell-tumor
C8881|malignant-extragonadal-germ-cell-tumor
C5371|malignant-cardiac-germ-cell-tumor
C136410|malignant-peritoneal-germ-cell-tumor
C5486|malignant-gastric-germ-cell-tumor
C5256|immature-gastric-teratoma
C6446|mediastinal-malignant-germ-cell-tumor
C45732|mediastinal-germ-cell-tumor-with-somatic-type-malignancy
C4668|mediastinal-immature-malignant-teratoma
C6439|mediastinal-malignant-non-seminomatous-germ-cell-tumor
C8885|malignant-extragonadal-non-seminomatous-germ-cell-tumor
C7015|central-nervous-system-teratoma-with-malignant-transformation
C8884|immature-extragonadal-teratoma
C7014|central-nervous-system-immature-teratoma
C6755|pineal-region-immature-teratoma
C3918|extragonadal-germ-cell-tumor
C127077|uterine-corpus-germ-cell-tumor
C6447|retroperitoneal-germ-cell-tumor
C96849|liver-germ-cell-tumor
C96850|liver-teratoma
C45636|lung-germ-cell-tumor
C45637|lung-teratoma
C45761|pericardial-germ-cell-tumor
C6744|mature-pericardial-teratoma
C95558|pancreatic-teratoma
C95559|mature-pancreatic-teratoma
C6448|gastric-germ-cell-tumor
C5259|gastric-teratoma
C5260|mature-gastric-teratoma
C6437|mediastinal-germ-cell-tumor
C6438|mediastinal-teratoma
C7104|mature-mediastinal-teratoma
C4659|pineal-region-germ-cell-tumor
C6767|malignant-pineal-region-germ-cell-tumor
C6753|pineal-region-teratoma
C6754|pineal-region-mature-teratoma
C100093|central-nervous-system-nongerminomatous-germ-cell-tumor
C5428|intramedullary-spinal-cord-teratoma
C5508|central-nervous-system-dermoid-cyst
C6808|dermoid-cyst-of-the-spinal-cord
C7013|central-nervous-system-mature-teratoma
C54099|malignant-central-nervous-system-germ-cell-tumor
C5403|malignant-intracranial-germ-cell-tumor
C3873|ovarian-germ-cell-tumor
C8110|ovarian-teratoma
C39992|ovarian-biphasic-or-triphasic-teratoma
C8112|mature-ovarian-teratoma
C39996|ovarian-fetiform-teratoma
C7285|ovarian-solid-teratoma
C7283|ovarian-cystic-teratoma
C3856|ovarian-dermoid-cyst
C7286|ovarian-monodermal-teratoma
C8113|ovarian-monodermal-and-highly-specialized-teratoma
C7468|struma-ovarii
C40012|benign-struma-ovarii
C7284|ovarian-dermoid-cyst-with-secondary-tumor
C40009|ovarian-dermoid-cyst-with-secondary-sarcoma
C40011|ovarian-dermoid-cyst-with-angiosarcoma
C40010|ovarian-dermoid-cyst-with-leiomyosarcoma
C40000|ovarian-dermoid-cyst-with-secondary-melanocytic-lesion
C40001|ovarian-dermoid-cyst-with-melanoma
C40002|ovarian-dermoid-cyst-with-melanocytic-nevus
C40006|ovarian-dermoid-cyst-with-secondary-pituitary-type-tumor
C40007|ovarian-dermoid-cyst-with-corticotropin-secreting-adenoma
C40008|ovarian-dermoid-cyst-with-prolactin-secreting-adenoma
C40003|ovarian-dermoid-cyst-with-secondary-sebaceous-tumor
C40005|ovarian-dermoid-cyst-with-sebaceous-adenoma
C40004|ovarian-dermoid-cyst-with-sebaceous-carcinoma
C39997|ovarian-dermoid-cyst-with-secondary-carcinoma
C39998|ovarian-dermoid-cyst-with-squamous-cell-carcinoma
C39999|ovarian-dermoid-cyst-with-adenocarcinoma
C99055|sacrococcygeal-teratoma
C46124|thyroid-gland-teratoma
C9014|cystic-teratoma
C9011|dermoid-cyst
C4632|dermoid-cyst-of-the-skin
C4548|orbit-dermoid-cyst
C9015|mature-teratoma
C4286|immature-teratoma
C98291|gonadal-teratoma
C4289|teratoma-with-malignant-transformation
C6971|meningothelial-cell-neoplasm
C5308|ectopic-meningioma
C5309|ethmoid-sinus-primary-ectopic-meningioma
C5303|parapharyngeal-meningioma
C5277|primary-cutaneous-meningioma
C5668|lung-meningioma
C5276|primary-lung-meningioma
C3230|meningioma
C5305|deletion-of-chromosome-22-associated-meningioma
C5306|deletion-of-chromosome-3p-associated-meningioma
C5294|deletion-of-the-short-arm-of-chromosome-1-1p-associated-meningioma
C5301|hereditary-meningioma
C5274|metastatic-meningioma
C5312|recurrent-meningioma
C3707|meningiomatosis
C5275|multiple-intraspinal-meningiomas
C5279|multiple-skull-base-meningiomas
C9093|adult-meningioma
C9374|adult-brain-meningioma
C8293,C3904|papillary-meningioma
C6852|adult-atypical-meningioma
C4332|angiomatous-meningioma
C4330|fibrous-meningioma
C4720|lymphoplasmacyte-rich-meningioma
C4329|meningothelial-meningioma
C6907|metaplastic-meningioma
C4721|microcystic-meningioma
C4331|psammomatous-meningioma
C4718|secretory-meningioma
C4333|transitional-meningioma
C4055|benign-meningioma
C5133|benign-intracranial-meningioma
C6908|chordoid-meningioma
C4723|atypical-meningioma
C4722|clear-cell-meningioma
C5295|brain-stem-intraparenchymal-clear-cell-meningioma
C5287|spinal-multifocal-clear-cell-meningioma
C6909|rhabdoid-meningioma
C5270|cerebellar-papillary-meningioma
C7051|meningioma-by-site
C5293|jugular-foramen-meningioma
C6778|intraorbital-meningioma
C6777|periocular-meningioma
C5134|intraspinal-meningioma
C6935|spinal-cord-meningioma
C5296|cervical-intraspinal-meningioma
C5310|epidural-spinal-canal-meningioma
C5298|lumbar-intraspinal-meningioma
C5299|sacral-intraspinal-meningioma
C5297|thoracic-intraspinal-meningioma
C4656|intracranial-meningioma
C4719|choroid-plexus-meningioma
C6756|pineal-region-meningioma
C5273|intraventricular-meningioma
C5302|lateral-ventricle-meningioma
C5587|visual-pathway-meningioma
C5304|bilateral-optic-nerve-meningioma
C7538|anterior-visual-pathway-meningioma
C4538|optic-nerve-sheath-meningioma
C5272|skull-base-meningioma
C5283|diaphragma-sellae-meningioma
C5307|internal-auditory-canal-meningioma
C5278|petroclival-meningioma
C5271|petrous-apex-meningioma
C5313|sphenocavernous-meningioma
C5285|sphenoorbital-meningioma
C5289|clivus-meningioma
C5288|lower-clivus-meningioma
C5290|upper-clivus-meningioma
C5280|foramen-magnum-meningioma
C5281|anterior-foramen-magnum-meningioma
C5282|posterior-foramen-magnum-meningioma
C6775|posterior-cranial-fossa-meningioma
C5300|cerebellopontine-angle-meningioma
C7048|supratentorial-meningioma
C6779|gasserian-meningioma
C6776|suprasellar-meningioma
C5586|middle-cranial-fossa-meningioma
C5286|anterior-cranial-fossa-meningioma
C5268|cavernous-sinus-meningioma
C5311|pituitary-stalk-meningioma
C5284|tuberculum-sellae-meningioma
C5267|falx-cerebri-meningioma
C6771|olfactory-groove-meningioma
C4807|cerebral-meningioma
C5269|intracerebral-cystic-meningioma
C4960|parasagittal-meningioma
C4959|cerebral-convexity-meningioma
C5292|frontal-convexity-meningioma
C7059|mesenchymal-cell-neoplasm
C6528|pericytic-neoplasm
C50401|myopericytoma
C6530|malignant-pericytic-neoplasm
C4221|malignant-glomus-tumor
C6529|benign-pericytic-neoplasm
C7052|myofibroma
C3742|myofibromatosis
C3747|angioleiomyoma
C49115|cavernous-angioleiomyoma
C5355|intravascular-angioleiomyoma
C49110|solid-angioleiomyoma
C49111|venous-angioleiomyoma
C6748|benign-glomus-tumor
C27496|glomangiomatosis
C3060|glomus-tumor
C6480|bone-glomus-tumor
C4223|glomangiomyoma
C27497|glomus-tumor-of-uncertain-malignant-potential
C51133|solid-glomus-tumor
C95900|gastric-glomus-tumor
C4222|glomangioma
C5350|hereditary-glomangioma
C6750|cutaneous-glomangioma
C5345|telangiectatic-glomangioma
C4491|glomus-tumor-of-the-skin
C36079|subungual-glomus-tumor
C4755|chondrogenic-neoplasm
C121846|intermediate-chondrogenic-neoplasm
C66799|metastasizing-chondroblastoma
C2946|chondrosarcoma
C6475|clear-cell-chondrosarcoma
C6476|dedifferentiated-chondrosarcoma
C8778|localized-chondrosarcoma
C7357|periosteal-chondrosarcoma
C7155|primary-central-chondrosarcoma
C53493|mesenchymal-chondrosarcoma-of-bone
C27375|adult-mesenchymal-chondrosarcoma
C129534|central-nervous-system-mesenchymal-chondrosarcoma
C4303|myxoid-chondrosarcoma
C27378|adult-myxoid-chondrosarcoma
C8592|benign-chondrogenic-neoplasm
C121845|bizarre-parosteal-osteochondromatous-proliferation
C2945|chondroblastoma
C121842|osteochondromyxoma
C121844|subungual-exostosis
C3830|chondromyxoid-fibroma
C6714|sternal-chondromyxoid-fibroma
C35259|chondromatosis
C3008|enchondromatosis
C34467|synovial-chondromatosis
C3295|osteochondroma
C53457|multiple-osteochondromas
C53455|solitary-osteochondroma
C53459|chondroma
C3007|enchondroma
C4302|periosteal-chondroma
C9482|soft-tissue-chondroma
C7001|central-nervous-system-chondroma
C45629|lung-chondroma
C6596|mediastinal-chondroma
C7075|fibroblastic-neoplasm
C3042|fibromatosis
C99180|lipofibromatosis
C4811|fibromatosis-colli
C3456|inclusion-body-fibromatosis
C9182|deep-fibromatosisdesmoid-tumor
C3741|abdominal-mesenteric-fibromatosis
C6489|extraabdominal-fibromatosis
C129548|central-nervous-system-desmoid-type-fibromatosis
C6713|chest-wall-fibromatosis
C126358|pelvic-fibromatosis
C6814|superficial-fibromatosis
C3469|palmar-fibromatosis
C3316|penile-fibromatosis
C4680|plantar-fibromatosis
C7147|benign-fibroblastic-neoplasm
C4818|calcifying-aponeurotic-fibroma
C6488|calcifying-fibrous-tumor
C27515|desmoplastic-fibroblastoma
C5853|extrahepatic-bile-duct-fibroma
C4245|elastofibroma
C49017|gardner-fibroma
C4728|proliferative-fasciitis
C121154|proliferative-myositis
C3972|prostate-fibroma
C5394|solitary-adult-fibroma
C6485|tendon-sheath-fibroma
C6947|cardiac-fibroma
C5702|esophageal-fibroma
C5100|kidney-fibroma
C5658|lung-fibroma
C3799|angiofibroma
C27257|cellular-angiofibroma
C40327|vulvar-cellular-angiofibroma
C27256|giant-cell-angiofibroma
C27478|gingival-angiofibroma
C27479|nasopharyngeal-angiofibroma
C6892|cellular-fibroma
C49012|myofibroblastoma
C40397|breast-myofibroblastoma
C128079|vaginal-myofibroblastoma
C128272|vulvar-superficial-myofibroblastoma
C49016|angiomyofibroblastoma
C45445|vaginal-angiomyofibroblastoma
C45446|vulvar-angiomyofibroblastoma
C121181|mammary-type-myofibroblastoma
C6584|palisaded-lymph-node-myofibroblastoma
C129551|central-nervous-system-myofibroblastoma
C3827|nodular-fasciitis
C4729|intravascular-nodular-fasciitis
C27248|cranial-nodular-fasciitis
C48961|subcutaneous-nodular-fasciitis
C6806|benign-cutaneous-fibroblastic-neoplasm
C6484|dermal-fibroma
C6486|nuchal-type-fibroma
C4470|perifollicular-fibroma
C3041|fibroma
C66764|fascial-fibroma
C3740|bone-desmoplastic-fibroma
C66761|periosteal-fibroma
C7634|solitary-fibrous-tumor
C126357|peritoneal-solitary-fibrous-tumor
C4457|pleural-solitary-fibrous-tumor
C5752|liver-solitary-fibrous-tumor
C4281|pericardial-solitary-fibrous-tumor
C45744|mediastinal-solitary-fibrous-tumor
C95044|thymus-solitary-fibrous-tumor
C6894|malignant-solitary-fibrous-tumor
C79948|dedifferentiated-solitary-fibrous-tumor
C129526|central-nervous-system-solitary-fibrous-tumorhemangiopericytoma
C4660|meningeal-solitary-fibrous-tumorhemangiopericytoma
C7333|intermediate-fibroblastic-neoplasm
C4700|giant-cell-fibroblastoma
C6481|inflammatory-myofibroblastic-tumor
C6177|bladder-inflammatory-myofibroblastic-tumor
C40398|breast-inflammatory-myofibroblastic-tumor
C45753|cardiac-inflammatory-myofibroblastic-tumor
C7020|central-nervous-system-inflammatory-myofibroblastic-tumor
C7022|gastric-inflammatory-myofibroblastic-tumor
C39740|lung-inflammatory-myofibroblastic-tumor
C39741|retroperitoneal-inflammatory-myofibroblastic-tumor
C126359|abdominal-inflammatory-myofibroblastic-tumor
C5858|liver-inflammatory-myofibroblastic-tumor
C4683|dermatofibrosarcoma-protuberans
C38105|dermatofibrosarcoma-protuberans-with-myoid-differentiation
C38106|myxoid-dermatofibrosarcoma-protuberans
C9430|pigmented-dermatofibrosarcoma-protuberans
C38107|dedifferentiated-dermatofibrosarcoma-protuberans
C27547|fibrosarcomatous-dermatofibrosarcoma-protuberans
C4634|cutaneous-fibroblastic-neoplasm
C3043,C7809|fibrosarcoma
C6604|bone-fibrosarcoma
C66765|fascial-fibrosarcoma
C8812|metastatic-fibrosarcoma
C9404|poorly-differentiated-fibrosarcoma
C5060|primary-fibrosarcoma
C9025|well-differentiated-fibrosarcoma
C9429|conventional-fibrosarcoma
C6605|soft-tissue-fibrosarcoma
C5185|breast-fibrosarcoma
C5361|cardiac-fibrosarcoma
C5465|central-nervous-system-fibrosarcoma
C7726|kidney-fibrosarcoma
C5832|liver-fibrosarcoma
C49024|low-grade-myofibroblastic-sarcoma
C6496|myxofibrosarcoma
C49025|myxoinflammatory-fibroblastic-sarcoma
C5233|ovarian-fibrosarcoma
C49027|sclerosing-epithelioid-fibrosarcoma
C5336|small-intestinal-fibrosarcoma
C45202|low-grade-fibromyxoid-sarcoma
C45210|classical-low-grade-fibromyxoid-sarcoma
C45203|low-grade-fibromyxoid-sarcoma-with-giant-collagen-rosettes
C8402|fibrohistiocytic-neoplasm
C121500|malignant-fibrohistiocytic-neoplasm
C6491|intermediate-fibrohistiocytic-neoplasm
C7344|intermediate-cutaneous-fibrohistiocytic-neoplasm
C6493|plexiform-fibrohistiocytic-tumor
C6721|chest-wall-plexiform-fibrohistiocytic-neoplasm
C7749|cutaneous-fibrohistiocytic-neoplasm
C7343|benign-cutaneous-fibrohistiocytic-neoplasm
C6801|cutaneous-fibrous-histiocytoma
C49078|cutaneous-fibrous-histiocytoma-cellular-variant
C49079|cutaneous-fibrous-histiocytoma-epithelioid-variant
C49076|cutaneous-fibrous-histiocytoma-fibroblastic-variant
C49077|cutaneous-fibrous-histiocytoma-histiocytic-variant
C6490|benign-fibrohistiocytic-neoplasm
C35765|histiocytoma
C3739|benign-fibrous-histiocytoma
C53963|benign-fibrous-histiocytoma-of-bone
C129549|intracranial-benign-fibrous-histiocytoma
C121929|non-ossifying-fibroma
C6492|deep-benign-fibrous-histiocytoma
C4248|lipomatous-neoplasm
